hotel_id,title,positive_des,negative_des,rating,user_country,type_of_travel,username,date,no_of_nights,room_type
novotel-singapore-on-stevens,"New facility, great service and value for money.","Property is new, clean, comfy bed with friendly staffs plus kids friendly.Great service on check in and check out, hotel has shuttle bus to Orchard road which is great.","Food was only OK. Especially breakfast, food was so so. Bakery not good, coffee only ok.",9.0,Thailand,Family,Umaporn,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Good value modern hotel,Modern hotel with beautiful surroundings. Friendly staff,The rooms are a bit small,8.8,Australia,Family,Regina,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Pleasant,Room designn,,6.7,Thailand,Family,Krittika,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Great Hotel in Far Away,"we like the breakfast. A lot of varieties but may be for more than 3 days its will be boring.  They have free shuttle bus to Orchad Road and 9.30 pm and back until 9.40. we arrived at 02.30 am and they gave me the room i requested before. and they gave me 1 hour late check out. The staff is very polite, my appreciate to Mr. Deep for kindness and politeness to my family. there is 7 eleven attached in area. The pool...we love it. the lobby smell....its so good.",location is far from city center and main attraction. no street food near. only 7 eleven. in front of the hotel you can find bus stop to Orchad. The nearest MRT is Steven Station. You have to take a taxi to reach it.,8.0,Indonesia,Family,Igbadiwijaya,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Staff is fine,New and clean,Nil,7.5,Singapore,Couple,Steven,November 2019,,Superior Twin Room
novotel-singapore-on-stevens,Good,New and clean,Nil,7.9,Singapore,Couple,Steven,November 2019,,Superior Double Room
novotel-singapore-on-stevens,Fabulous,The rooms are very nice. Buffet breakfast was good. Plenty of dining restaurants to choose from. There’s a free shuttle to Orchard road every 30min.,"Hotel is not situated near Orchard road. The hotel shares some facilities with its neighbors, Mercure hotel.",8.8,South Africa,Couple,Theo,November 2019,,Superior Double Room
novotel-singapore-on-stevens,In general a very nice hotel,Excellent bed and shuttle bus to Orchard Road,Breakfast table and mats were not clean still food marks and crumbs on table. Lady wiped over several tables with the same cloth,8.0,Australia,Family,Brian,November 2019,,Superior Double Room
novotel-singapore-on-stevens,Good,,In room dining very slow..,7.0,Indonesia,Solo traveller,Grace,November 2019,,Superior Double Room
novotel-singapore-on-stevens,good base to explore Singapore,bed was nice and comfortable,"lighting in room was broken on arrival also iron was broken , both problems got sorted but would of expected these things to have been noticed and sorted before guest arrival",7.0,Hong Kong,Couple,Claire,November 2019,,Deluxe Double Room
novotel-singapore-on-stevens,Awesome experience!,"The breakfast has loads of varieties and friendly staff (:Would be a nice hotel for staycation!",nil,8.0,Singapore,Couple,Tan,November 2019,,Superior Double Room
novotel-singapore-on-stevens,Great hotel and good for business trips,"Very beautiful hotel , good location. And very good facilities. The infinity pool is nice.The breakfast spread is also nice and covers local SE asian food, Indian equally.","Wish for a shower at the pool level, guests have to additionally  go back for a bath.The pool water seemed a slightly murky, perhaps they cleaned it later.Wish for a 24*7 restaurant for business visitors.",9.0,India,Group,Sujay,November 2019,,Superior Double Room
novotel-singapore-on-stevens,Comfortable clean hotel,"Bed was fantastic, so were the pillows.",Room service food was well below standard.,8.0,Australia,Solo traveller,Clyde,November 2019,,Superior Double Room
novotel-singapore-on-stevens,Great,Great hotel. Best shower. Awesome pools. Very comfortable bed. Very quiet rooms.,Fridge issues. Was told are supposed to be room temperature by a few staff which is ridiculous. Hard work getting ice. Told when checking out they are supposed to be cold. Location a little far out. Food and drinks expensive but apparently this is just Singapore.,8.8,Australia,Solo traveller,Kelly,November 2019,,Superior Double Room
novotel-singapore-on-stevens,Good,Very friendly stuff,"Breakfast need improvement. 
And the basin inside the room has very slow drainage.",7.9,Australia,Couple,Taz,November 2019,,Superior Double Room
novotel-singapore-on-stevens,Good.  I will be back here again.,"The shuttle bus compensate the location.  This is good.  The room is clean, the size is right.",Convenient Store on site can be improved.,8.0,Thailand,Solo traveller,Thanarung,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Very good,Design and infrastructure,Had great difficulty in dealing with reception person. Gentleman was keen on charging for 3 nights while we had booked room for 2 nights and specially when the check in and check out was happening on same date actually. Booked for 21st October check in and 23rd check out. Actually checked in on 22nd morning at 08 Am and checked out in 22nd Evening at 08 pm! Around noon is when we had interaction with reception person to explain him this and he was suggesting through his calculation to pay for 3 nights! Experience was pathetic.,8.3,India,Group,Dhaval,October 2019,,Superior Twin Room
novotel-singapore-on-stevens,Pleasant,,The bathroom was not perfectly cleaned,6.7,Mauritius,Solo traveller,Charles,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Superb,The service from Trilanee who welcome us very well upon check-in.,The room is a bit too small......,9.0,Thailand,Group,Mesayon,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Ok Hotel,Ok hotel,"Breakfast was basic compare to same level hotelRoom service, 45 minutes in middle of the night after 10 hours flight",7.0,Israel,Solo traveller,Ofer,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Superb,"Comfortable, beautiful, clean and also in a very good location","The male staff at the reception is rude, unfriendly and shows a moody face always.",9.2,Thailand,Family,Hassan,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Superb,Confort,Room n coffee,9.0,Singapore,Couple,Lim,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Perfect.,It’s was perfect. Room and hotel was very comfortable. We are v happy with the stay.,,9.2,Maldives,Couple,Ahmed,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Good location. Friendly staff and good breakfast.,"The room is modern design, bed very comfy and staff very friendly.",Price a little bit high,9.2,Indonesia,Family,Doris,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Had a memorable trip.,"Location, swimming pools.","Food, housekeeping.",7.9,India,Family,Vrajraj,October 2019,,Superior Double Room
novotel-singapore-on-stevens,very nice new hotel,"centrallly located but it's otherwise quiet, need to travel out for food shopping etc.   It's new and very clean.",a little understaffed.   We had to be wait for our room to be ready till 5pm and breakfast buffett was understaffed for service too,8.0,Malaysia,Family,Hon,October 2019,,Deluxe Double Room
novotel-singapore-on-stevens,Good,Cleanliness and comfortable,It will be best if the toiletries are nicer in scent,7.5,Singapore,Couple,C,September 2019,,Superior Double Room
novotel-singapore-on-stevens,All was good.,The toilet. It was clean and spacious.,The price for a room was high.,8.8,Singapore,Group,Hazirah,September 2019,,Superior Double Room
novotel-singapore-on-stevens,I stay again if I’m Singapore. Will also try Mercure next door,"The design is better than our Novotel.Breakfast is good.",,7.9,Malaysia,Group,Livvy,September 2019,,Superior Double Room
novotel-singapore-on-stevens,location good enough,Location is good.,"Check out took too long, first day the breaksfast was poorly organized, that we had a long cure to wait just for eating and having seat in the restaurant, it was not what you expect in a hotel like this level, but they improved it on the next day.",6.0,Spain,Solo traveller,Jenchin,September 2022,,Superior Double Room
novotel-singapore-on-stevens,Please DO NOT stay here.,Nothing,"The staff is poorly trained. When I arrived, It was the worst check-in experience. Booked for a double room, was told to wait 3 hours and still got a twin room where there was water leak. The staff at the check-in counter at that time doesn’t have an attitude of a hotelier. I was treated with “You have to decide now about the room otherwise I will give the room to someone else.” Come on … it’s not like I begged to stay here. My credit card’s number and the expiration date were also written down on a piece of paper which was unacceptable and unprofessional. The card was charged 1000 SGD instead of the price I booked when I reserved for Booking.com (around 700 SGDs) only to be explained later when I complained that the over 200 SGDs was the amount hold to guarantee that I wouldn’t break things after I complained. The manager was hard to reach on a phone only that I came down to the reception and yelled at them was when the matter was decided. Come on, if you are going to be a 4-star hotel, you should do it a lot better than this. For those who look for a place to stay, please stay somewhere else.",1.0,Thailand,Solo traveller,Sutawan,September 2022,,Superior Double Room
novotel-singapore-on-stevens,The hotel overbooked and did not have a room for me and my family.  we had to look for another hotel in the middle of th,,The hotel overbooked and did not have a room for me and my family.  we had to look for another hotel in the middle of the night.,1.0,Philippines,Family,Nole,September 2022,,Superior Twin Room
novotel-singapore-on-stevens,The hotel overbooked and did not have a room for me and my family.  we had to look for another hotel in the middle of th,,The hotel overbooked and did not have a room for me and my family.  we had to look for another hotel in the middle of the night.,1.0,Philippines,Family,Nole,September 2022,,Superior Twin Room
novotel-singapore-on-stevens,Need to train hotel staff,Location inconvenience. Breakfast is not included.Starbucks or toast box is ten times more.,"I wrote a precaution when making a reservation in advance because it was a late check-in.I'm already tired after arriving in Singapore after 12 a.m. check-in time.A male employee was checking in slowly.The female employees were talking about themselves in pink training clothes similar to pajamas.They didn't even look at us waiting.  A female employee named Mira presented the worst image with a really annoying expression, short answer type, and bad English pronunciation. There were several broken rooms.They didn't even seem to check.I endured it because I was lazy to ask for what I lacked because I was only going to sleep on my late arrival.  It was doubtful that the Novotel brand had fallen this far. Night time check-in staff management required.",1.0,South Korea,Family,Sunyoung,September 2022,,Superior Twin Room
novotel-singapore-on-stevens,Worst experience ever,Nothing,"The hotel could not give us a room. We waited from 12 PM to 11PM. No room is available for us although we booked and paid for 4 roomsThey had to transfer us to another hotel at midnight",1.0,Vietnam,Family,An,September 2022,,Superior Double Room
novotel-singapore-on-stevens,Disappointing,"Spacious room & breakfast buffet is delicious. Good location, near orchard.","Been waiting for hours to get my room. Standing in line for 2 hours with no explanation. When people started to get angry then they say that they’re overbooked & understaffed. Thank God I still get a room, at 9pm, but there are other guests that transferred to other hotel. They give us free dinner though, but still can’t shake off the bad experience. And oh another long line when i’m checking out, because there was only 1 person in the reception.",4.0,Indonesia,Family,Rizky,September 2022,,Superior Twin Room
novotel-singapore-on-stevens,Bad,The location of the hotel was good.,"Everything.It took us 2 hours simply to checkin as their staff had no clue of what they were doing. People were so frustrated and the manager was no where to be seen. Even when we got the rooms, it was not properly serviced and many facilities like TV were not even working.When you ask for housekeeping, just for a small ask like getting a plate they would take an hour to respond.For a 4 star Hotel, the service was of just 2 star.",1.0,India,Couple,Bhaskar,September 2022,,Superior Double Room
novotel-singapore-on-stevens,Bad,,"attitude from the staffs is terrible. the door lock was broken and took me more than an hour to get in. I went downstairs 3 times to ask for assistance, but the duty manager told me she had a bad day and show her bad manner to me.",1.0,Taiwan,Solo traveller,Yu,September 2022,,Superior Double Room
novotel-singapore-on-stevens,Passable,,"lack of manpower, long waiting hours for everything",5.0,Malaysia,Family,Vimalshwaren,September 2022,,Superior Twin Room
novotel-singapore-on-stevens,I was disappointed and feel they could have done better as the room was nice and comfortable but people don’t want to qu,the room was a good size and the bed was comfortable.,"we queued for over an hour to check in (unacceptable) without even an apology for the wait, once we got to the room we then waited an hour and half for our bags which we were told would be right up, I ended up having to call to ask where they were, the girl asked how long I had waited and agreed 1.5 hours is a long time, she said they will bring them right away. 20 minutes later she called back to ask what my luggage looks like!! 
the next morning we went for breakfast and again had to queue for at least 25 minutes to get a table which we had to share with another couple. the whole place was manic",6.0,United Kingdom,Couple,Andrew,September 2022,,Deluxe Double Room
novotel-singapore-on-stevens,Very poor,"Booked this hotel to celebrate a good friend's hen party. Reached at 3pm to check in thinking it would be a smooth registration little did we know that it would be a horrific experience. There were 3 counters open for check in, we waited in line for almost 1 hour and when it was finally our turn to check in, registration staff told us that they were having some technical problems with their computer systems therefore it was taking so long. On top of that, we were told that we could only get into the room after 2-3hrs as they have manpower issue for housekeeping due to the travel demand right now. A few of the guests wanted to speak with the manager but the staff told them the manager couldn't be found? I've never heard that in a hotel service line before with so many years of travelling or staycations. We couldn't afford to wait for 3hrs as we had a line of events planned for our dear friend therefore we had to cancel (with no penalty) and rebook another hotel. The other hotel's check in was smooth as butter. No issue even though there was the so-called travel demand. It has been a truly disappointing experience with Novotel and I expected better from the ACCOR group.",,2.0,Singapore,Family,Chew,September 2022,,Superior Twin Room
novotel-singapore-on-stevens,poor,clean as it was first reopening after covid,service was very slow. over crowding at check in with no proper system in line resulting in ineffective and lateness. breakfast seating was free and easy which was ineffective resulting in sharing of tables with strangers and difficulties in securing a table by patrons themselves. called to request for bath robes but it only arrived after 3 calls and several hours later. overall disappointing.,4.0,Singapore,Family,Wenlin,September 2022,,Deluxe Double Room
novotel-singapore-on-stevens,Excellent relaxing family holiday.,"Hotel is beautiful with excellent service and facilities. Lots of food choices around the hotel and a convenience of the small convenience store. Great location, and quiet rooms. Staff are very friendly and accommodating.",,10.0,Australia,Family,Irma,February 2020,,Deluxe Double Room
novotel-singapore-on-stevens,Exceptional,Clean comfy bed,A bit far from Orchard,10.0,Thailand,Solo traveller,Therdpong,February 2020,,Superior Double Room
novotel-singapore-on-stevens,Exceptional,Excellent location. Great value for money. New hotel and helpful staff.,,10.0,Pakistan,Family,Bulund,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Good experience during cny,The lobby is good and  having two hotels next to each other is a good idea to share common resources the shuttle bus was very helpful to explore the neighborhood,Some of the staff had no proper training there were conflicting information given by different staff. We had to ask to know what is Halal in the breakfast there was no place for Muslim to pray and Qibla was not indicated in the room ceiling.,5.8,Oman,Family,Ahmed,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Exceptional,staffs,,10.0,Italy,Family,Mavel,January 2020,,Superior Double Room
novotel-singapore-on-stevens,I always enjoyed my stay at the Novotel on Stevens. Everything is pristine and well cared for.,"I enjoyed everything. The staff is friendly and professional, and breakfast buffet has a lot of choice. It’s my second time staying here and I thoroughly enjoyed my stays. Will come back. Definitely.","Would be nice to connect my iPhone and watch some Netflix and YouTube videos on the TV. But I know it’s super extra, so no need to take it seriously.",10.0,Singapore,Solo traveller,Mandakh,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Exceptional,It was clean and modern decor. Easy access to shopping area.,Nothing,9.6,United Kingdom,Couple,Daya,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Disappointing,,Ants in room,4.0,Singapore,Solo traveller,Chun,January 2020,,Superior Twin Room
novotel-singapore-on-stevens,Thanks for very nice hotel,Breakfast and swimming,,9.6,Mongolia,Family,Altantuul,January 2020,,Superior Twin Room
novotel-singapore-on-stevens,Good location. Average service,Location.,"Had requested early check-in in advance, considering I had infants and elderly parents. Request was accepted. However; we had to wait for hours to get the room. Toiletries were not replenished nor the rooms were cleaned properly. Housekeeping very slow. On one night, we broke a glass bottle of my infant. We wanted quick housekeeping service. Staff took almost 2 hours to come in. Disappointing from Novotel.",6.0,India,Family,Akshay,December 2019,,Superior Double Room
novotel-singapore-on-stevens,"Happy, relaxed & rejuvenated.",The hospitality & professionalism shown by the staff especially the F&B staffs at Level 2 buffet breakfast was a good start for the day.,Offer should come with breakfast included.,10.0,Malaysia,Solo traveller,Vijay,December 2019,,Superior Twin Room
novotel-singapore-on-stevens,Nice and neat.,Everything was clean and comfortable. Will be going there again for longer stay.,Nothing that I didn't like.,10.0,Singapore,Family,Syahreem,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Exceptional,We got lucky on that day to be upgraded. Blessed. My other half love the room and what the management done for us.,,10.0,Singapore,Couple,Suhada,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Recommended and trusted,The location and the quiet rooms,"The bus stop to and from the city should be clear, as we tried to use it but we didn't find it going back to the hotel
It's a good hotel but yet the price is too much, the service and the facilities worth less than the price mentioned",9.6,United Arab Emirates,Family,Fabio0397,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Excellent stay - I will definitely return,They treated me like a VIP and was the guest for the day for my entire stay,Location is a bit off the main street,10.0,United Arab Emirates,Solo traveller,Gregory,October 2019,,Deluxe Double Room
novotel-singapore-on-stevens,Exceptional,all was good.,nothing,10.0,Indonesia,Couple,Petir,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Exceptional,"Reception staff should be more attentive they leave their post when no one is checking in they are expected to be thereBreakfast should have more fish options for those allergic to spice and crustaceans",,10.0,Philippines,Couple,Douglas,November 2019,,Superior Double Room
novotel-singapore-on-stevens,"Amazing, will be back","The staff were so amazing to us, especially Sho. Thank you so much for making our anniversary so special!",,10.0,Singapore,Couple,Tansy,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Excellent,The staff was excellent and very helpful mostly,Everything in the hotel the pool was perfect with surrounding view,9.6,Sri Lanka,Group,Sasanka,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Good time,Everything,Noting,10.0,Italy,Couple,Marino,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Quiet out of the way Hotel,A very nice quiet out of the way from the hustle and bustle Hotel.,"It is further away from Orchard road than expected, transport back and forth is provided, however it stops from 2-4pm, a long wait if you aren't done by 2....but with planning ahead ok.",9.6,New Zealand,Couple,Stephanie,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Exceptional,perfect,,10.0,Vietnam,Solo traveller,Hiền,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Okay,Staff were very nice,"Room is too small, not my expectation",5.8,Hong Kong,Family,Adolph,October 2019,,Deluxe Double Room
novotel-singapore-on-stevens,I wanted somewhere near the Botanic gardens ands it is really handy. The comfort of home!,The I House food was great. Facilities excellent. Staff friendly and very helpful,Nothing.,10.0,New Zealand,Solo traveller,Robert,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Passable,It is a nice and pretty new/renovated building. Room is very small as expected in Singapore.,"We arrived at the airport at midnight, got to the hotel very late at 2:30am but the staff still couldn’t give us rooms. Disappointed! They should have assigned rooms for us since the afternoon instead! We paid for the room since 3pm check in time...why waiting.... We have 3 families but got separated in 2 floors. The problem is the room key is required to use the elevator. You can only go to the floor you stay. My families cannot visit each other since we are on different floors. They promised to switch us to the same floor but that didn’t happen (all they can do is apologize). But the problem is they took away one room (that they intended to move us to another floor) at noon, but didn’t give is another room in replacement until 5pm! What kind of service is that?!?! I complained to the manager they can only say “sorry we don’t have room yet”! Why took the money from us but you have no room?!?!? Ridiculous! My brother family came in one day after us, they didn’t give him a room until 5:30pm!!! Horrible service! We have kids and travelled half the world from the US, kids were exhausted but couldn’t check in the rooms! They didn’t even offer a free meal to compensate.... will not come back. Breakfast is crowded and food is so so.",5.4,United States,Family,Katie,October 2019,,Superior Twin Room
novotel-singapore-on-stevens,Passable,Nothing,"Staff attitude, multiple errors on check-in, denial of the errors and the resulting double deduction of a deposit exceeding $1000. 
No interest from senior management. No recognition of the additional costs incurred by myself, using my phone for an international call(s) to demonstrate the double deposit.",5.0,Australia,Solo traveller,Nigel,October 2019,,Deluxe Double Room
novotel-singapore-on-stevens,Exceptional,It was my son’s birthday while we were there. One of the staff picked this up from his passport when we checked in and had a piece of cake delivered to our room with a Happy Birthday message. What a lovely gesture. We couldn’t fault our stay. Thank you!,,9.6,New Zealand,Family,Bronwyn,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Okay,The location was great.,Our restroom had a horrible smell. They could do better with their carpet cleaning.,5.8,United States,Couple,Krivas,September 2019,,Superior Double Room
novotel-singapore-on-stevens,Exceptional,,Very expensive,10.0,Egypt,Couple,Peter,September 2019,,Superior Double Room
novotel-singapore-on-stevens,Good,,Designated Smoking area was too far and uncomfortable.,7.1,Pakistan,,Anonymous,February 2020,,
novotel-singapore-on-stevens,Quiet and comfortable stay.,"The neighborhood was quiet but if you wanted more shops and more crowds, Orchard Road was a good 15 minute walk. The room was quite small, but very clean and comfortable. I also enjoyed the facilities, including gym and pool.",It was quite a distance from any shops or restaurants.,7.0,Brunei Darussalam,,Anonymous,January 2020,,
novotel-singapore-on-stevens,"Out of the way, but still in touch","Good WiFi, great pool and fitness centre. Convenience store and restaurants on site are smart additions.",,9.0,Vietnam,,Anonymous,December 2019,,
novotel-singapore-on-stevens,Fabulous,Location & Service,Not keen on bathrooms without doors,8.8,Malaysia,,Anonymous,December 2019,,
novotel-singapore-on-stevens,Good,The location is good for those who drive to Singapore.  There is shuttle service in the hotel also. A lot of eateries and 7-11 downstairs.,"Some staff not able to give clear instructions when we ask about the free parking procedures. Besides, when call to operations and check on the price of the beverages in the fridge , housekeeping team didn’t come to our room at all to explain",7.0,Malaysia,,Anonymous,December 2019,,
novotel-singapore-on-stevens,Good,"Staff, facilities, WiFi speed","value for money, cleanliness can be improved",7.5,France,,Anonymous,November 2019,,
novotel-singapore-on-stevens,Good,,Did not get a booking when I came back on the 12th nov. moved to Ramada,7.5,Sri Lanka,,Anonymous,October 2019,,
novotel-singapore-on-stevens,Superb,"I found the location great.  The surroundings were very clean.  The personnel assisting on the car drop off were very helpful.The coffee at the café on the ground floor was great.  The staff there was friendly.",The personnel at the front desk attending to check in and check out did not seem to be accommodating and friendly.  Too impersonal and does not smile much,9.0,United States,,Anonymous,November 2019,,
novotel-singapore-on-stevens,"Comfortable other than the above. Polite staff . Nice, clean, pleasant hotel in a good location.",Good service recovery and they were rather courteous.,"Lights could not be switched off. Engineer came but only used black tape to darken the lights (3 lights could not be switched off as they were linked to one switch) . They all apologised and made it up to me by offering service recovery which was nice of them. The sink in the bathroom was clogged as well so water could not flow down as quickly. Other than these, it’s a pleasant a hotel to stay in.",6.0,Singapore,,Anonymous,January 2020,,
novotel-singapore-on-stevens,Fenomenal staff,"The staff was fenomenal. Starting from the bell hop to the restaurant staff they were all amazing. The breakfast was delicious , the manager and staff made us feel at home with special attentive details to everything . They get to know you by name and know the table you like to sit at. Very kid friendly staff and venue. 
The shuttle service was a nice touch. Pick up and drop off always on time and profesional staff. Always willing to help and accommodate us. The location for the drop off was in the middle of everything you want to do for the day. 
The front desk was very helpful. Everyday they greeted us with a genuine smile and and kindness word. They made the check in and check out process painless and efficient. We ask for assistance for out in town venues and they were very helpful. Even if you have Che Jed out you can still use the restroom to freshen up while you wait for your transport to show up . 
The facilities were cleaned and well kept. The kids play are could use a few more toys but the rooms give skittles one a chance to wind fíen when we get back from out in town. The 7 eleven on site was a very nice touch. You can get anything you might of forgotten . They also provide top up for your mrt card. This is very helpful when you are exploring and not have to worry when you get back to top up for rest of the week .",The only thing we dint enjoy was the laundry service . The price was too expensive and the clothes were not dry completely.,10.0,United States,,Anonymous,January 2020,,
novotel-singapore-on-stevens,"A 3 Star hotel, here it is.",New building.,"Bed is hard, dont expect a four star yet a 3 star standard. there is no light switch for individual lighting system. The buffet here is a crap you can find something better at carousel or straits kitchen. Basin quality very poor and cheap design very hard to brush teeth. Low pressure in water.The carpark is only for 1 time free exit per day.",2.0,Singapore,,Anonymous,December 2019,,
novotel-singapore-on-stevens,,,,8.0,Taiwan,Solo traveller,Yu-chen,March 2020,,Superior Double Room
novotel-singapore-on-stevens,,,,8.0,Russia,Family,Iulianna,March 2020,,Superior Double Room
novotel-singapore-on-stevens,,,,8.0,Vietnam,Family,Ha,February 2020,,Superior Double Room
novotel-singapore-on-stevens,,,,9.2,Italy,Couple,Gianluca,February 2020,,Superior Double Room
novotel-singapore-on-stevens,,,,7.9,Switzerland,Couple,Janin,January 2020,,Superior Double Room
novotel-singapore-on-stevens,,,,7.1,Russia,Couple,Elena,January 2020,,Deluxe Double Room
novotel-singapore-on-stevens,,,,8.0,Taiwan,Solo traveller,Yu-chen,December 2019,,Superior Double Room
novotel-singapore-on-stevens,,,,9.0,Reunion,Couple,Marcel,December 2019,,Premier Double Room
novotel-singapore-on-stevens,,,,8.0,French Guiana,Group,Clara,October 2019,,Superior Twin Room
novotel-singapore-on-stevens,,,,9.2,Germany,Family,Reinhold,November 2019,,Superior Double Room
novotel-singapore-on-stevens,,,,7.5,Vietnam,Couple,Huy,October 2019,,Superior Double Room
novotel-singapore-on-stevens,,,,8.8,Italy,Couple,Corrado,September 2019,,Deluxe Double Room
novotel-singapore-on-stevens,,,,7.9,Poland,Family,Pichet,October 2019,,Superior Double Room
novotel-singapore-on-stevens,,,,8.3,Thailand,Group,Chaloemkwan,September 2019,,Superior Double Room
novotel-singapore-on-stevens,,,,6.0,Germany,Couple,Lisa,September 2022,,Deluxe Double Room
novotel-singapore-on-stevens,,,,4.0,Israel,Solo traveller,Or,January 2020,,Deluxe Double Room
novotel-singapore-on-stevens,,,,10.0,China,Family,Jinlei,December 2019,,Superior Double Room
novotel-singapore-on-stevens,,,,10.0,Indonesia,Couple,Hadiwijoyo,October 2019,,Superior Double Room
novotel-singapore-on-stevens,,,,10.0,Japan,,Anonymous,January 2020,,
novotel-singapore-on-stevens,,,,3.3,Vietnam,,Anonymous,October 2019,,
novotel-singapore-on-stevens,Superb,,,9.0,Australia,Solo traveller,James,February 2020,,Superior Double Room
novotel-singapore-on-stevens,Very good,,,8.0,Singapore,Family,Mia,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Superb,,,9.0,Vietnam,Family,Mộc,February 2020,,Superior Double Room
novotel-singapore-on-stevens,Superb,,,9.0,United Kingdom,Solo traveller,Edward,February 2020,,Superior Double Room
novotel-singapore-on-stevens,Superb,,,9.0,India,Solo traveller,Bhavin,February 2020,,Superior Double Room
novotel-singapore-on-stevens,Good,,,7.0,Singapore,Couple,Zhi,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Very good,,,8.3,Saudi Arabia,Family,Sulaiman,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Superb,,,9.0,Sri Lanka,Family,Indunil,December 2019,,Superior Twin Room
novotel-singapore-on-stevens,Very good,,,8.3,China,Family,Zhou,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Very good,,,8.0,South Africa,Couple,Suhail,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Very good,,,8.0,South Africa,Solo traveller,Karen,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Good,,,7.1,Saudi Arabia,Family,Ibrahim,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Fabulous,,,8.8,Saudi Arabia,Family,Ali,January 2020,,Superior Twin Room
novotel-singapore-on-stevens,Superb,,,9.0,Bangladesh,Family,Lepea,December 2019,,Superior Twin Room
novotel-singapore-on-stevens,Superb,,,9.2,Belgium,Couple,Yves,January 2020,,Superior Double Room
novotel-singapore-on-stevens,Very good,,,8.0,Canada,Couple,Eric,December 2019,,Deluxe Twin Room
novotel-singapore-on-stevens,Good,,,7.9,Sri Lanka,Family,Shafraz,December 2019,,Superior Twin Room
novotel-singapore-on-stevens,Good,,,7.1,Singapore,Solo traveller,A,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Superb,,,9.0,Singapore,Group,Diah,December 2019,,Superior Double Room
novotel-singapore-on-stevens,Very good,,,8.3,Malaysia,Solo traveller,Hairul,November 2019,,Superior Double Room
novotel-singapore-on-stevens,Good,,,7.9,Indonesia,Family,Adimass,November 2019,,Superior Twin Room
novotel-singapore-on-stevens,Very good,,,8.0,Australia,Solo traveller,Merrin,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Pleasant,,,6.7,Malaysia,Solo traveller,Carl,November 2019,,Deluxe Twin Room
novotel-singapore-on-stevens,Good,,,7.9,Singapore,Solo traveller,Sasa,October 2019,,Deluxe Double Room
novotel-singapore-on-stevens,Good,,,7.1,India,Couple,Dr,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Good,,,7.5,Singapore,Couple,Yak,October 2019,,Deluxe Double Room
novotel-singapore-on-stevens,Fabulous,,,8.8,Malaysia,Family,Tong-ngee,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Superb,,,9.2,Bangladesh,Family,James,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Fabulous,,,8.8,Singapore,Couple,Junrong,September 2019,,Superior Double Room
novotel-singapore-on-stevens,Superb,,,9.0,Australia,Couple,Jeff,October 2019,,Superior Double Room
novotel-singapore-on-stevens,Very good,,,8.3,Oman,Couple,Bader,October 2019,,Deluxe Double Room
novotel-singapore-on-stevens,Good,,,7.9,Sri Lanka,Group,Nishan,September 2019,,Superior Double Room
novotel-singapore-on-stevens,Disappointing,,,4.0,Singapore,Couple,Chia,September 2022,,Superior Double Room
novotel-singapore-on-stevens,Poor,,,3.0,Singapore,Family,Shannen,September 2022,,Deluxe Double Room
novotel-singapore-on-stevens,Bad,,,1.0,Singapore,Couple,Jane,September 2022,,Superior Double Room
novotel-singapore-on-stevens,Exceptional,,,10.0,Thailand,Couple,Peamika,February 2020,,Superior Double Room
